loss,acc,val_loss,val_acc
2.096498601595561,0.2867777778042687,1.8466307983398438,0.3375000002384186
1.737659925531458,0.36053703700171574,1.6817123788197836,0.39091666642824807
1.6404438662352385,0.3973888889153798,1.6142781620025635,0.40783333317438764
1.564434181601913,0.42441666666666666,1.530788207054138,0.44341666674613955
1.495727989408705,0.4513611110492989,1.4747229585647583,0.45975000015894574
1.4428812895174379,0.47067592595241686,1.4334303363164267,0.46833333349227907
1.4004289828053227,0.4845185185538398,1.3901163794199625,0.4816666665871938
1.3641566589496754,0.49870370382732815,1.3495776522954306,0.5014166668256124
1.3341102388523243,0.5093518518606822,1.3154601589838664,0.515666666507721
1.3050098291679666,0.5218240740210922,1.3035984042485556,0.5203333330154419
1.2738604164476748,0.5331203703703704,1.2618852513631185,0.5337500003178914
1.2495259954311229,0.5399351853088097,1.2357361001968383,0.5443333328564962
1.2224434058224714,0.5496944444444445,1.2580445346832276,0.5323333331743876
1.192828338517083,0.5613333333333334,1.1871244325637818,0.5609166666666666
1.1614456935458712,0.5719722223458467,1.1732824805577595,0.5582500001589458
1.1366929394404093,0.5797592592592593,1.127461007754008,0.5833333328564961
1.1086586326669763,0.5908888888712283,1.1051605129241944,0.5904166666666667
1.0858754603774459,0.5999259258023015,1.10466206963857,0.5899999996821086
1.0753782032154224,0.6031111110581292,1.070570070584615,0.6025833333333334
1.0374298613512958,0.6170370371606615,1.0454465974171956,0.6143333336512248
1.0207996977346914,0.6229999999823393,1.0338674170176188,0.6162499995231628
0.9928594645747432,0.6343148149207787,1.0350624027252198,0.6097500004768371
0.976643086221483,0.6397962962962963,0.9885449123382568,0.6272500003178915
0.9477184101740519,0.6503333334392971,0.9681216548283895,0.6443333336512248
0.9278603125324956,0.6581759258199621,0.9653540239334106,0.6390833328564962
0.9037039970291986,0.6690462962962963,0.9230299855868022,0.6576666671435039
0.8842728967136807,0.6748055555202342,0.9161071645418802,0.6575
0.8672283456413834,0.6832222223105254,0.8969293044408162,0.6668333333333333
0.8442852065828111,0.6904444444267838,0.8781641391118368,0.6734166666666667
0.8252717876081114,0.6971666666666667,0.854378897190094,0.6785833333333333
0.8031851017563432,0.704518518642143,0.8570906570752461,0.6820833328564961
0.7798608981238471,0.71469444432082,0.8098418796857199,0.6970000003178914
0.7450489616747256,0.7269259258552834,0.7961170857747396,0.7026666661898295
0.7248552661648503,0.7317499999116969,0.7687240549723308,0.7065833331743876
0.687310513637684,0.7462222221162584,0.7143211844762166,0.7294166669845581
0.6374385084399471,0.7637222221692404,0.6699937461217245,0.7443333336512248
0.5891663971477085,0.7829444444267838,0.6106340435345967,0.7685833330154419
0.5432415358225504,0.8025925925925926,0.5676298805872599,0.7835833336512248
0.5040576167194931,0.818472222186901,0.5366231490770976,0.7959166663487752
0.4629748604209335,0.8384722220985977,0.5166235966682434,0.8085000003178915
0.4196430865040532,0.8586759259789079,0.44736211363474526,0.8343333333333334
0.38928787845152396,0.8715648147441722,0.4323069273630778,0.8427500004768371
