loss,acc,val_loss,val_acc
1.9566797296735976,0.12962962974442377,1.8647235250473022,0.1559999985694885
1.851316309505039,0.15729629646407234,1.8082946157455444,0.18933333206176758
1.8152775979571871,0.1840740735133489,1.7920356311798096,0.20366666412353515
1.8028190496232774,0.18466666597790188,1.782549867630005,0.18383333373069763
1.7943451971477933,0.18498148185677,1.7879323110580445,0.1891666680574417
1.785387753062778,0.1872592589987649,1.7613186235427856,0.20600000023841858
1.771197555541992,0.19481481447484758,1.752552110671997,0.2058333328962326
1.7637888691160415,0.2002962955766254,1.7558290433883668,0.2040000032186508
1.752583212852478,0.20464814805984496,1.7357742624282837,0.21466666543483734
1.7319375711017184,0.2138703700966305,1.726765332221985,0.21916666531562806
1.7113789823320178,0.21761111129654778,1.7051965999603271,0.22033333563804627
1.6873657073974608,0.22746296340889402,1.6722390851974487,0.23533333361148834
1.6672446298599244,0.2350740749835968,1.6541106357574462,0.2401666646003723
1.6438003777398003,0.24466666673289406,1.6364169921875,0.23816666567325592
1.6283522802988688,0.2495370378891627,1.6140060319900513,0.2503333377838135
1.6061323090659247,0.254351851940155,1.6032425231933594,0.24949999618530275
1.5866115531921388,0.2610370372666253,1.5883310642242432,0.2564999985694885
1.5535717142952814,0.27385185154279074,1.540550217628479,0.26383333396911623
1.515203799141778,0.289759260919359,1.504240382194519,0.2728333353996277
1.4853201742172242,0.29931481454107495,1.467096685409546,0.3011666693687439
1.4574106537501017,0.3121666653951009,1.4568935890197754,0.29933332896232606
1.428503022617764,0.32512963008880613,1.421121090888977,0.3199999985694885
1.4052171150843302,0.3344629625214471,1.409189401626587,0.3246666679382324
1.3931240961286757,0.3392592603895399,1.3917367887496948,0.33983333587646486
1.3769510987599691,0.34975925917095607,1.3752888774871825,0.3484999969005585
1.35985029580858,0.3558518518606822,1.3929303493499756,0.3468333353996277
1.349131533410814,0.3619074089262221,1.356701756477356,0.3486666679382324
1.3368478156195747,0.36820370372136435,1.3472106828689576,0.35983333110809324
1.326797924677531,0.3715555556085375,1.3418796939849853,0.349166668176651
1.3132466140323216,0.3784814812872145,1.3341368684768677,0.3440000016689301
1.3099007715649076,0.3795000000529819,1.3177404193878173,0.3729999990463257
1.292095782491896,0.38992592464552983,1.312935411453247,0.36333333230018616
1.2864343209796483,0.3904814820819431,1.3043980550765992,0.3703333294391632
1.2730387877358331,0.3990370364189148,1.3147607011795044,0.3618333261013031
1.269120667139689,0.39866666624281144,1.287554717063904,0.37499999880790713
1.2670784437391494,0.397518518421385,1.2925278434753418,0.36116666460037233
1.2513125153647529,0.4029074074957106,1.2966405744552612,0.3633333294391632
1.2440259748035007,0.4098703696462843,1.2786354866027831,0.377666663646698
1.233092513932122,0.41227777849303354,1.266428614616394,0.376000004529953
1.223180751800537,0.4132962957223256,1.2724408082962035,0.3778333330154419
1.2151504040824042,0.42298147988319396,1.2484782524108886,0.397833331823349
1.203933972676595,0.42494444553057353,1.251614345550537,0.39400000381469724
1.1945485650168526,0.4312222233348423,1.2404922285079956,0.38616666531562804
1.1925739926232233,0.42814814808633594,1.2442858457565307,0.3898333308696747
1.1889082894855076,0.4315370380878448,1.2453839778900146,0.3774999985694885
1.1747131146325005,0.43944444410006206,1.2347434225082397,0.39216666436195374
1.1683720552656385,0.44075925850868225,1.2192032680511475,0.40216666388511657
1.1604537377887303,0.443222223493788,1.215971438407898,0.410333336353302
1.1529574794769286,0.44751851958698696,1.2334965085983276,0.40433332753181456
1.152871074994405,0.4499814807573954,1.2093367795944214,0.4106666646003723
1.147655340194702,0.44681481472651163,1.2179909839630128,0.40583334302902224
1.1345525978936088,0.45737036996417574,1.210254571914673,0.41033333611488343
1.1301789878209432,0.4569814800951216,1.2482194423675537,0.3758333339691162
1.1290705589718288,0.4561666675408681,1.2013314466476441,0.4104999945163727
1.116413586192661,0.46566666759385,1.200119387626648,0.41599999952316286
1.1114792216618856,0.4653148163954417,1.2113067760467529,0.39966666531562806
1.1066552682452733,0.4666111119058397,1.2013089561462402,0.40516666650772093
1.1003350964652168,0.4699629621240828,1.1933336305618285,0.4155000040531158
1.095294343524509,0.47392592700322467,1.1932922849655152,0.40433333683013917
1.0875213036007352,0.47622222293747796,1.196231128692627,0.41016666436195376
1.0786192061106363,0.48214814819229973,1.1852843647003173,0.414666668176651
1.070051090028551,0.4829444434377882,1.1923683795928954,0.4180000011920929
1.0680701974232991,0.4840185186068217,1.1883185901641846,0.41783332896232606
1.0578576788372465,0.48794444301393297,1.188226728439331,0.4171666638851166
1.0544191104041205,0.489685186068217,1.2066188669204712,0.4114999992847443
1.0520705337524414,0.4909074083434211,1.1847503480911254,0.41483333611488343
1.042705508126153,0.4941481486691369,1.1924678564071656,0.41516666889190673
1.0381397282282512,0.49614814964930215,1.1876854190826416,0.42099999833106994
1.0334640001720852,0.49874074241850114,1.1848952903747558,0.42233333706855775
1.0310679335064359,0.4995555568271213,1.1918088665008546,0.4173333353996277
1.016497381316291,0.508925925678677,1.1903442573547363,0.41799999809265137
1.0109014596939088,0.5116481461524963,1.1888721475601196,0.42633333373069765
1.0102576234605578,0.5099814825057983,1.191701418876648,0.4236666657924652
0.9980470470852322,0.5150370344850752,1.1859262113571167,0.43250000405311584
0.998265615993076,0.5156296273867289,1.194182653427124,0.42983333659172057
0.992448927031623,0.5172222195731269,1.2113078956604004,0.41400000619888305
0.9875230695406596,0.5191481511857775,1.188648817062378,0.42699999952316287
0.9761811282369826,0.5279444449742635,1.1834751567840576,0.43216666221618655
0.973265328778161,0.5265925898551941,1.2002359199523926,0.4244999985694885
0.9734917838838365,0.5256851844257778,1.1783855876922606,0.43783333492279053
0.955962009218004,0.5340925901730855,1.19108482170105,0.44066666388511655
0.9436389938990275,0.5429814793798659,1.1980907392501832,0.4280000033378601
0.9442944751845466,0.5399814814991422,1.2074452686309813,0.42566666984558105
0.9363905460569594,0.5433148126602173,1.1927767696380616,0.4348333284854889
0.940409790886773,0.5412037049399482,1.1989104814529419,0.42050000381469727
0.9231702896224128,0.5495740732087029,1.1877675790786744,0.4419999980926514
0.91117838467492,0.5544259259435865,1.2016523723602295,0.4376666734218597
