loss,acc,val_loss,val_acc
2.0111999484168157,0.3008740746533429,1.705190185546875,0.3704000011285146
1.663445921368069,0.38685185258476823,1.6149883670806884,0.4027333349386851
1.5945062385135227,0.41084444483121235,1.555531028429667,0.42399999872843425
1.5386532682136254,0.4267333322012866,1.5266583395004272,0.4378000003496806
1.4860777229732938,0.4435407401720683,1.460651336034139,0.4563333327770233
1.4235915364865903,0.4689481476766092,1.380218485514323,0.487599999666214
1.35947767801638,0.4939333323372735,1.3234333724975587,0.5110000010331471
1.3009589854699595,0.5171629609531826,1.2702883494695028,0.526666666507721
1.2528171947973745,0.535177777979109,1.2423450193405152,0.5347999970118205
1.2116737552925392,0.5498592598703173,1.1928069957097371,0.5565333325068156
1.176426126939279,0.5640222211237307,1.1601919809977213,0.5648666690190633
1.14746415148841,0.5743259270456103,1.1333809159596762,0.5716666638056437
1.1190073842295893,0.5843111116091411,1.1103061189651489,0.5801333381334941
1.0927741354836358,0.594585186958313,1.0960917326609294,0.585933331489563
1.0724676556763826,0.603133333100213,1.088019139289856,0.5943999994595845
1.052753118832906,0.6111629632314046,1.0521986271540325,0.601666663646698
1.031057252212807,0.6197629618114895,1.0404806385040284,0.6064000069300334
1.0161376955950703,0.6246296293117382,1.0342629725138346,0.6077333399454753
0.9968189583884345,0.6318814796871609,1.023909919420878,0.6120666721661886
0.984922961446974,0.6368296283792566,1.0094418223698933,0.6184666635195414
0.9649874129118743,0.6439037059148153,0.9920482886632284,0.627466666062673
0.9525144240591261,0.649111110969826,0.9929180065790812,0.6247333262761434
0.9399143956855491,0.6539037061090822,0.98690735912323,0.6208000024159749
0.9246988376864681,0.6605851860222993,0.9660998538335165,0.6337333388328552
0.9133950231870015,0.6631777773080049,0.9545507763226827,0.6371333325703938
0.8999596453596045,0.6679333326728256,0.9420363842646281,0.6436666630109151
0.8871249803437127,0.6735777777742457,0.9408507083257039,0.6412666675249735
0.8756425951851738,0.6772074082162645,0.9234974134763082,0.6496000016530354
0.8604825226289254,0.6827111121813456,0.9261521836916605,0.6477999997138977
0.8498810876740349,0.6877851831118266,0.9171696050961813,0.6520000012715658
0.8343157437112596,0.6932740737243935,0.9054363253911336,0.6544666633605957
0.8261928609565452,0.6972888901321976,0.8990034432411194,0.6578000016212463
0.8150013168652852,0.700644445295687,0.9041386564572652,0.6525999995867411
0.8024966318695633,0.7053111125628153,0.8837727239926656,0.6612666656176249
0.7895267789981983,0.7095333344494855,0.8756080114046733,0.6651333343187968
0.7787397901746962,0.7135259255833096,0.8926155815124511,0.6604000040690104
0.7697285695605808,0.717118520365821,0.8819902640978495,0.6623333347638448
0.7560101427325496,0.7221037027217724,0.8654721452395121,0.668466671148936
0.7443976878943267,0.7268962954768428,0.8657210771242777,0.6706666680971781
0.7373893788655599,0.7284592604813752,0.8445508114496867,0.6781999937693278
0.7225398365303322,0.7337407418357001,0.8377669076919556,0.6767333323160807
0.7082160669079534,0.7394296289373328,0.8318084896405538,0.6819999980926513
0.6988461093902588,0.7428370357795998,0.8281062947909037,0.6840666642189026
0.6888086549087807,0.7460962966636375,0.8106816701889038,0.6893999935785929
0.6780211585186146,0.7506444428408587,0.8098462761243185,0.6910666699409485
0.6659615814597518,0.7537925934968172,0.8134775166511535,0.6860000069936116
0.6529307046289797,0.7593777790776005,0.8088599398930868,0.6918666690190634
0.6387985327508714,0.7650518502835875,0.7806456626256307,0.6968666658401489
0.6327171415223015,0.7663851854183056,0.7852544171015422,0.6971333363850911
0.6240780035301491,0.7691259246402317,0.7710753931999207,0.7013333317438761
0.6061733363999261,0.7768666660167552,0.7684719945589701,0.7059333329200744
0.5962913669656824,0.7810592605449536,0.7558015553156535,0.7088666636149089
0.5887780824060793,0.7826814835336473,0.7506899290084839,0.7088666645685832
0.5750855425905298,0.7874592569492481,0.7468148295084636,0.7129333346684774
0.5647332925090084,0.7920814817569874,0.736809488773346,0.7169333353042603
0.5516661409625301,0.7974222217312565,0.7271765696207683,0.7192666697502136
0.5438775518028824,0.800214816764549,0.7451358807881673,0.7112000031471253
0.5344582990540399,0.8035703693142644,0.7237739718755086,0.7164000039100646
0.5200686913419653,0.8091629630724589,0.7053288469314575,0.7242000013987223
0.5054615135546083,0.8150518521379542,0.6973592120806377,0.7270000015894572
0.5080969464337384,0.8125851833025615,0.7104630738894144,0.7255333358446757
0.4884628607432048,0.821007406393687,0.6875167838732401,0.7340666677157084
0.47675605905497515,0.8249851846165127,0.6822840948104858,0.7353999991416931
0.46819971520812426,0.829303704879902,0.6828154555956523,0.7361333319346111
0.45732486536767747,0.8339111104188142,0.6736384361584982,0.7395999999046325
0.44762767439418366,0.8373259257034019,0.6680640897750855,0.7435333323478699
0.43660059467068424,0.8429111123614841,0.6658899912834167,0.7419999872843425
0.4316568047647123,0.8437407409879897,0.6761854316393534,0.7425999902089437
0.4187532479851334,0.8501037047880667,0.6509990743001302,0.7534000067710876
0.40761141384972466,0.8547481494832921,0.6426138405799866,0.7529333338737488
0.4039619759277061,0.8553185182500769,0.6541376598676045,0.7542666652997335
0.3934603214882038,0.859259257669802,0.6346208089192709,0.7595999978383382
0.3792448726495107,0.8665555568271213,0.6383657968839009,0.7628666596412659
